login_form,links_in_tags,iframe,popup_window,safe_anchor,onmouseover,right_clic,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,embedded_domain,having_ip_address,no_of_dots,no_of_sensitive_words,out_of_position_tld,https_token,url_length,tinyURL,prefixSuffix,count_special_chars,status
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,126,-1,1,18,phishing
0,76.0,0,0,92.0,0,0,0,263,8627,5781,0,0,6,-1,1,2,0,1,1,39,-1,-1,9,legitimate
1,85.71428571,0,0,85.71428571,0,0,0,145,2047,0,0,1,0,-1,1,1,0,1,-1,102,-1,-1,12,phishing
0,64.28571429,0,0,38.88888889,0,0,0,496,2425,0,0,0,2,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,18,5826,0,0,1,0,-1,1,3,0,1,-1,86,-1,1,12,phishing
0,4.761904762,0,0,98.8372093,0,0,0,507,6068,4211,0,0,4,-1,1,2,0,1,1,78,-1,-1,15,legitimate
0,20.0,0,0,7.96460177,0,0,1,0,3477,7290834,0,0,2,1,1,3,0,-1,1,29,-1,-1,7,legitimate
0,0.0,0,0,66.66666667,0,0,0,1261,8965,70,0,0,8,-1,1,2,0,1,-1,33,-1,-1,7,legitimate
1,0.0,0,0,0.0,0,0,0,723,7,0,0,0,0,-1,1,1,0,1,-1,27,-1,1,7,phishing
0,100.0,0,0,71.42857143,0,0,1,0,-1,373207,0,0,2,-1,1,2,0,1,1,24,-1,-1,6,legitimate
0,80.76923077,0,0,48.48484848,0,0,0,479,6096,83476,0,0,4,1,1,2,0,1,1,39,-1,-1,7,legitimate
0,100.0,0,0,0.0,0,0,0,1767,5903,0,0,0,4,1,1,2,0,1,-1,28,-1,1,6,legitimate
0,93.10344828,0,0,92.85714286,0,0,0,217,5627,0,0,0,5,-1,1,2,0,1,-1,87,1,-1,9,phishing
0,100.0,0,0,100.0,0,0,0,229,4153,124314,0,1,4,1,1,2,0,1,-1,43,-1,-1,8,legitimate
0,50.0,0,0,74.35897436,0,0,0,349,4764,199026,0,0,4,1,1,2,0,1,-1,27,-1,-1,6,legitimate
0,45.45454545,0,0,23.07692308,0,0,0,117,9744,962,0,0,7,-1,1,2,0,1,-1,101,-1,-1,19,legitimate
0,62.5,0,0,16.66666667,0,0,0,124,3163,1323034,0,0,4,1,1,3,0,1,-1,60,-1,1,10,legitimate
0,95.12195122,0,0,55.26315789,0,0,1,0,-1,98458,0,0,4,-1,1,3,0,1,-1,38,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,834,2088,0,0,1,0,-1,1,1,0,1,1,19,-1,-1,5,phishing
1,90.0,0,0,60.0,0,0,0,220,4162,376041,0,1,5,1,1,3,0,1,1,137,-1,-1,43,legitimate
0,0.0,0,0,0.0,0,0,0,299,-1,0,0,1,0,1,1,14,2,-1,-1,263,-1,-1,29,phishing
0,10.0,0,0,100.0,0,0,0,0,-1,3536,0,1,9,-1,1,1,0,1,1,22,1,-1,5,phishing
0,100.0,0,0,100.0,0,0,0,178,918,0,0,1,0,1,1,3,1,1,-1,89,-1,-1,15,phishing
0,28.57142857,0,0,25.0,0,0,0,683,5890,2487034,0,0,3,1,1,2,0,1,1,28,-1,-1,6,legitimate
0,88.88888889,0,0,40.0,0,0,0,353,8046,1577,0,0,5,1,1,3,0,1,-1,49,-1,-1,7,legitimate
0,0.0,0,0,25.0,0,0,0,228,5616,0,0,1,5,-1,1,4,1,1,1,45,1,1,10,phishing
1,24.59016393,0,0,5.555555556,0,0,0,36,5442,0,0,0,2,1,1,2,0,1,-1,30,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,99,3188,9820235,0,1,2,1,1,2,0,1,-1,54,-1,-1,9,phishing
0,0.0,0,0,63.63636364,0,0,1,0,-1,0,0,0,2,1,1,2,0,1,-1,29,-1,-1,5,legitimate
0,0.0,0,0,0.0,0,0,0,406,3977,0,0,1,2,1,1,3,0,1,-1,86,-1,-1,14,phishing
0,0.0,0,0,0.0,0,0,0,364,1,0,0,1,0,-1,1,2,0,1,-1,26,-1,-1,6,phishing
0,0.0,0,0,100.0,0,0,0,199,4549,146,0,0,7,-1,1,2,0,1,1,83,-1,-1,12,legitimate
0,100.0,0,0,0.0,0,0,0,363,1,9657236,0,1,0,1,1,2,0,1,1,49,-1,1,7,phishing
0,0.0,0,0,66.66666667,0,0,0,1257,8969,70,0,0,8,-1,1,2,0,1,-1,33,-1,-1,7,legitimate
0,90.47619048,0,0,21.875,0,0,0,293,9205,692,0,0,6,-1,1,2,0,1,-1,40,-1,-1,7,legitimate
0,83.33333333,0,0,71.42857143,0,0,0,1994,8697,25617,0,1,5,-1,1,2,0,1,-1,56,-1,-1,11,legitimate
0,0.0,0,0,67.64705882,0,0,0,145,3873,2192611,0,0,2,1,1,2,0,1,1,27,-1,-1,6,legitimate
0,36.36363636,0,0,0.0,0,0,0,293,4821,151781,0,0,3,1,1,3,0,1,-1,70,1,1,11,legitimate
0,0.0,0,0,0.0,0,0,0,300,65,0,0,1,0,1,1,10,1,1,-1,128,-1,-1,14,phishing
0,0.0,0,0,0.0,0,0,1,0,-1,0,0,1,6,-1,1,1,0,1,-1,25,-1,-1,5,phishing
0,28.57142857,0,0,100.0,0,0,0,2807,8517,8,0,0,10,1,1,2,0,1,1,33,-1,-1,7,legitimate
0,0.0,0,0,50.0,0,0,0,900,3118,258,0,0,7,1,1,2,0,1,1,52,-1,-1,8,legitimate
0,7.692307692000001,0,0,9.6,0,0,0,351,7318,19471,0,0,5,1,1,2,0,1,1,31,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,1,41,1,-1,6,phishing
0,0.0,0,0,100.0,0,0,0,187,6022,4222108,0,0,2,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,363,1,0,0,1,0,1,1,1,0,1,1,32,-1,1,6,phishing
0,75.0,0,0,33.33333333,0,0,0,307,3346,0,0,0,1,1,1,3,0,1,-1,66,-1,-1,11,legitimate
0,0.0,0,0,59.375,0,0,0,1165,5409,9424,0,0,6,-1,1,2,0,1,1,85,-1,-1,17,legitimate
0,100.0,0,0,69.94949495,0,0,0,906,7129,12,0,0,7,1,1,2,0,1,1,52,-1,-1,8,legitimate
0,75.0,0,0,56.0,0,0,0,448,4300,17917,0,0,5,1,1,3,0,1,1,109,-1,-1,16,legitimate
0,15.0,0,0,12.5,0,0,0,136,2785,456652,0,0,4,1,1,1,0,1,-1,84,-1,-1,12,legitimate
0,0.0,0,0,0.0,0,0,0,2976,8346,1,0,0,10,-1,1,2,0,1,1,110,-1,-1,11,phishing
0,100.0,0,0,33.33333333,0,0,0,730,1095,3898136,0,1,0,1,1,2,0,1,-1,171,-1,-1,17,phishing
0,75.0,0,0,0.0,0,0,1,0,-1,1860135,0,0,3,-1,1,1,0,1,-1,17,-1,-1,5,legitimate
0,100.0,0,0,100.0,0,0,0,0,7557,3080310,0,0,2,-1,1,1,0,1,-1,19,-1,-1,4,legitimate
0,100.0,0,0,0.0,0,0,1,0,-1,0,1,1,0,-1,-1,4,0,1,-1,98,-1,-1,16,phishing
0,40.0,0,0,100.0,0,0,0,340,2581,3704884,0,1,4,1,1,2,0,1,-1,32,-1,-1,6,phishing
0,89.47368421,0,0,25.0,0,0,1,0,-1,5759582,0,0,4,-1,1,3,0,-1,1,28,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,952,7083,17964,0,1,3,1,1,3,0,1,-1,64,-1,-1,11,phishing
0,100.0,0,0,61.24031008,0,0,0,902,7133,12,0,0,7,-1,1,2,0,1,1,40,-1,-1,7,legitimate
0,7.692307692000001,0,0,0.0,0,0,0,381,8019,0,0,1,4,1,1,2,0,1,1,132,1,1,15,phishing
0,0.0,0,0,0.0,0,0,0,381,8019,0,0,1,4,1,1,2,0,1,1,124,1,1,20,phishing
0,50.0,0,0,100.0,0,0,0,270,3747,0,0,1,2,1,1,2,1,1,-1,51,-1,-1,9,phishing
1,64.28571429,0,0,41.66666667,0,0,0,0,-1,0,0,1,0,-1,1,2,1,1,1,141,-1,-1,9,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,-1,126,-1,1,18,phishing
0,50.0,0,0,100.0,0,0,0,189,4924,0,0,0,1,-1,1,2,0,-1,-1,21,-1,-1,5,legitimate
0,100.0,0,0,0.0,0,0,0,116,11205,173087,0,1,5,1,1,2,0,1,-1,53,-1,-1,11,legitimate
0,62.5,0,0,57.89473684,0,0,0,112,-1,0,0,0,3,-1,1,2,0,1,1,27,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,446,1379,0,0,1,0,1,1,2,0,1,-1,76,-1,-1,9,phishing
1,85.0,0,0,50.0,0,0,0,615,4133,3807718,0,1,4,1,1,2,0,1,-1,79,-1,-1,13,legitimate
0,100.0,0,0,100.0,0,0,0,77,5767,0,0,1,2,1,1,1,0,1,-1,77,-1,-1,7,phishing
0,66.66666667,0,0,95.83333333,0,0,0,135,7169,3198502,0,0,2,-1,1,2,0,1,1,35,-1,-1,8,legitimate
0,100.0,0,0,100.0,0,0,0,827,6842,74297,0,0,5,1,1,3,0,1,1,56,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,1791,7705,549152,0,1,5,-1,1,3,0,1,-1,49,-1,-1,9,legitimate
0,96.42857143,0,0,85.71428571,0,0,0,900,6769,114612,0,0,5,1,1,2,0,1,-1,41,-1,-1,7,legitimate
0,100.0,0,0,85.71428571,0,0,0,0,-1,0,0,1,0,1,1,2,0,-1,-1,84,-1,-1,10,phishing
1,80.0,0,0,52.94117647,0,0,0,91,8309,891412,0,0,5,-1,1,2,0,1,1,29,-1,-1,6,legitimate
0,97.56097561,0,0,46.15384615,0,0,1,0,-1,405272,0,0,3,-1,1,2,0,1,1,21,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,271,5572,126063,0,0,5,-1,1,3,0,1,-1,35,-1,-1,8,legitimate
0,0.0,0,0,100.0,0,0,0,0,-1,642658,0,0,3,1,1,2,0,1,1,28,-1,1,8,legitimate
0,100.0,0,0,100.0,0,0,1,0,-1,2656129,0,0,3,-1,1,5,0,-1,1,97,-1,-1,16,phishing
0,0.0,0,0,0.0,0,0,0,543,2744,0,0,0,0,-1,1,1,0,1,-1,36,1,-1,6,phishing
0,100.0,0,0,22.72727273,0,0,0,1685,8176,1489770,0,1,4,1,1,3,0,1,1,63,-1,-1,10,legitimate
0,84.375,0,0,50.0,0,0,0,202,3086,2742704,0,0,2,1,1,2,0,1,-1,24,-1,-1,5,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,40,1,-1,5,phishing
0,100.0,0,0,100.0,0,0,0,607,4505,0,0,1,0,1,1,2,0,1,-1,85,-1,-1,14,phishing
1,0.0,0,0,56.92307692,0,0,0,217,5627,0,0,1,5,1,1,5,0,1,-1,56,1,1,11,phishing
0,100.0,0,0,0.0,0,0,0,338,393,0,1,1,0,-1,1,2,0,1,-1,49,-1,-1,9,phishing
0,100.0,0,0,0.0,0,0,0,138,-2,0,0,1,0,-1,1,1,0,1,1,23,-1,-1,5,phishing
0,16.66666667,0,0,100.0,0,0,0,324,2232,0,0,1,0,1,1,2,0,1,1,64,-1,-1,11,phishing
0,20.0,0,0,0.0,0,0,0,525,205,6985854,0,1,0,1,1,3,0,1,1,46,-1,-1,11,phishing
0,100.0,0,0,0.0,0,0,0,677,1880,0,0,1,0,1,1,2,0,1,-1,36,-1,-1,8,phishing
0,100.0,0,0,25.0,0,0,0,1766,5904,3369493,0,0,4,-1,1,2,0,1,-1,29,-1,-1,5,legitimate
0,81.81818182,0,0,0.0,0,0,0,0,6831,0,1,1,0,1,1,2,0,1,-1,55,-1,1,8,phishing
0,61.53846154,0,0,53.33333333,0,0,0,2505,6260,683,0,0,6,1,1,2,0,1,-1,45,-1,-1,7,legitimate
0,91.30434783,0,0,34.375,0,0,0,665,-1,1120148,0,0,4,-1,1,2,0,1,-1,33,-1,-1,6,legitimate
0,100.0,0,0,85.71428571,0,0,0,63,-1,0,0,1,0,1,1,3,1,-1,1,231,-1,-1,20,phishing
0,100.0,0,0,100.0,0,0,1,0,-1,0,0,1,0,1,1,2,0,1,1,30,-1,-1,6,phishing
0,81.81818182,0,0,25.0,0,0,0,190,6749,581257,0,0,4,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,0.0,0,0,40.0,0,0,0,251,-1,0,0,0,3,1,1,2,0,1,1,27,-1,1,7,legitimate
0,100.0,0,0,100.0,0,0,0,77,5767,0,0,1,2,1,1,2,0,1,-1,81,-1,-1,8,phishing
0,100.0,0,0,41.66666667,0,0,0,487,7913,0,0,0,6,-1,1,2,0,1,1,58,-1,-1,10,legitimate
0,11.76470588,0,0,30.0,0,0,0,373,7296,1726750,0,0,5,-1,1,2,0,1,1,28,1,-1,6,legitimate
1,83.33333333,0,0,87.87878788,0,0,0,354,2568,286071,0,0,5,-1,1,2,0,1,1,25,-1,-1,6,legitimate
1,97.22222222,0,0,48.14814815,0,0,0,159,1302,0,0,1,0,-1,1,5,0,1,-1,87,-1,-1,13,phishing
0,93.75,0,0,0.0,0,0,0,248,5230,0,0,1,7,1,1,2,0,1,1,28,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,252,5956,4922,0,1,6,-1,1,2,0,1,1,133,-1,-1,23,legitimate
0,50.0,0,0,0.0,0,0,1,0,-1,353666,0,0,4,-1,1,3,0,-1,1,26,-1,-1,7,legitimate
0,96.77419355,0,0,21.42857143,0,0,0,1191,6478,0,0,1,1,1,1,1,0,1,-1,36,-1,-1,8,phishing
0,50.0,0,0,100.0,0,0,0,106,990,785858,0,0,1,-1,1,1,1,1,1,29,-1,-1,5,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,1,37,1,1,7,phishing
0,94.28571429,0,0,100.0,0,0,0,220,4893,1371632,0,0,4,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,69.23076923,0,0,92.85714286,0,0,0,1418,5886,184,0,0,6,-1,1,2,0,1,-1,47,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,3205,7753,15139,0,0,5,-1,1,2,0,1,1,26,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,132,4250,0,0,1,1,1,1,5,0,1,-1,93,-1,1,17,phishing
0,100.0,0,0,100.0,0,0,0,0,12706,3016,0,0,6,-1,1,4,0,1,-1,44,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,726,7308,0,0,1,0,1,1,2,0,1,-1,34,-1,-1,6,phishing
0,0.0,0,0,64.0625,0,0,0,732,2190,156610,0,0,4,1,1,2,0,1,-1,63,-1,-1,12,legitimate
0,33.33333333,0,0,100.0,0,0,0,230,5613,0,0,1,5,1,1,5,0,1,1,56,1,1,11,phishing
0,0.0,0,0,0.0,0,0,0,230,5614,0,0,1,5,-1,1,2,0,1,1,28,1,-1,5,phishing
0,33.33333333,0,0,22.22222222,0,0,0,270,4478,625153,0,0,5,1,1,3,0,1,-1,51,1,1,11,legitimate
0,95.91836735,0,0,26.08695652,0,0,0,147,3141,0,0,1,3,-1,1,3,0,1,-1,50,-1,-1,8,phishing
0,100.0,0,0,0.0,0,0,0,339,7696,54169,0,0,5,-1,1,3,0,1,-1,70,-1,-1,11,legitimate
0,50.0,0,0,0.0,0,0,1,0,-1,4254948,0,0,4,1,1,2,0,1,-1,41,-1,-1,10,legitimate
0,0.0,0,0,90.90909091,0,0,0,3151,5615,1156,0,0,5,-1,1,2,0,1,-1,74,-1,-1,11,legitimate
0,95.0,0,0,37.5,0,0,0,17,8018,5075341,0,0,3,-1,1,2,0,1,1,26,-1,-1,6,legitimate
0,93.5483871,0,0,45.16129032,0,0,0,654,4093,56400,0,0,4,-1,1,3,0,1,1,114,-1,-1,19,legitimate
0,0.0,0,0,0.0,0,0,1,0,-1,641733,0,1,2,1,1,1,0,1,-1,49,-1,-1,7,phishing
0,28.57142857,0,0,22.22222222,0,0,0,0,-1,7358750,0,0,2,-1,1,2,0,1,1,26,-1,-1,6,legitimate
0,0.0,0,0,82.05128205,0,0,0,694,9897,183,0,0,8,-1,1,2,0,1,1,42,-1,-1,9,legitimate
0,85.71428571,0,0,17.24137931,0,0,0,0,1352,7246656,0,0,2,1,1,1,0,1,1,28,-1,-1,5,legitimate
0,0.0,0,0,0.0,0,0,0,0,-1,75756,0,0,5,-1,1,2,0,1,1,29,-1,-1,6,legitimate
0,30.0,0,0,75.0,0,0,0,230,-1,1316122,0,1,3,-1,1,2,0,1,-1,32,-1,-1,7,legitimate
1,50.0,0,0,100.0,0,0,0,215,2706,0,0,1,4,-1,1,2,0,1,1,34,-1,1,7,phishing
0,0.0,0,0,0.0,0,0,0,84,3934,0,0,1,0,1,1,2,0,1,-1,51,-1,1,12,phishing
0,87.17948718,0,0,15.78947368,0,0,0,75,7596,4058,0,0,6,1,1,2,0,1,1,78,1,-1,14,legitimate
0,100.0,0,0,4.545454545,0,0,0,224,3429,0,0,1,0,1,1,4,0,-1,-1,43,-1,-1,8,phishing
0,0.0,0,0,0.0,0,0,0,381,8018,0,0,1,4,1,1,2,0,1,1,154,1,1,23,phishing
0,10.14492754,0,0,61.9047619,0,0,0,308,3345,270265,0,0,3,1,1,3,0,1,1,35,-1,-1,7,legitimate
0,57.14285714,0,0,0.0,0,0,0,1964,-1,0,0,0,2,1,1,3,0,1,-1,54,-1,-1,8,legitimate
0,50.0,0,0,0.0,0,0,0,240,3047,0,0,0,0,1,1,2,0,1,-1,35,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,1,0,1549,3205318,0,0,3,1,1,1,0,1,1,25,-1,-1,5,legitimate
0,66.66666667,0,0,9.090909091,0,0,0,201,1626,0,0,0,0,1,1,2,0,1,-1,27,-1,-1,6,legitimate
1,0.0,0,0,30.76923077,0,0,1,0,-1,0,1,1,0,-1,-1,4,1,1,-1,61,-1,-1,12,phishing
0,50.0,0,0,33.33333333,0,0,0,0,4748,2421611,0,1,4,1,1,2,0,1,-1,41,-1,-1,6,phishing
0,50.0,0,0,0.0,0,0,0,283,-1,0,0,1,0,1,1,2,0,1,-1,47,-1,-1,9,phishing
0,100.0,0,0,100.0,0,0,1,0,-1,0,0,0,0,-1,1,2,0,1,-1,19,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,1476,5098,10819,0,0,5,-1,1,2,0,1,1,38,-1,-1,7,legitimate
0,30.76923077,0,0,52.52525253,0,0,0,120,3167,3345571,0,0,2,1,1,3,0,1,-1,64,-1,1,12,legitimate
1,23.52941176,0,0,19.31818182,0,0,0,286,4096,0,0,1,3,1,1,5,1,1,-1,271,-1,-1,25,phishing
0,0.0,0,0,0.0,0,0,0,0,118,0,0,1,0,-1,1,1,1,1,-1,50,-1,-1,9,phishing
0,81.81818182,0,0,72.72727273,0,0,0,616,7785,19148,0,0,4,1,1,3,0,1,1,80,1,-1,15,legitimate
0,100.0,0,0,0.0,0,0,0,146,219,0,0,1,0,1,1,2,0,1,1,67,-1,-1,9,phishing
1,16.66666667,0,0,0.0,0,0,0,382,8018,0,0,1,4,1,1,3,0,1,1,282,1,1,31,phishing
0,0.0,0,0,0.0,0,0,0,382,8018,0,0,1,4,1,1,2,0,1,1,144,1,1,19,phishing
0,90.0,0,0,0.0,0,0,0,216,1244,0,0,1,0,1,1,1,0,1,-1,52,-1,-1,8,phishing
0,60.0,0,0,71.42857143,0,0,0,116,7555,184970,0,0,5,-1,1,2,0,1,1,28,-1,-1,6,legitimate
0,0.0,0,0,62.5,0,0,0,3482,8045,2595,0,0,6,1,1,3,0,1,1,50,-1,-1,9,legitimate
0,100.0,0,0,0.0,0,0,0,53,1408,4219048,0,1,0,-1,1,3,0,1,-1,60,-1,1,14,legitimate
0,58.82352941,0,0,37.70491803,0,0,0,986,5222,136,0,0,8,-1,1,2,0,1,1,87,-1,-1,11,legitimate
0,100.0,0,0,100.0,0,0,0,211,155,0,0,1,0,-1,1,3,0,1,-1,35,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,778,4701,0,0,1,0,-1,1,4,0,1,-1,102,-1,-1,14,phishing
0,45.45454545,0,0,33.33333333,0,0,0,137,7534,204574,0,0,4,1,1,2,0,1,1,63,-1,-1,8,legitimate
0,0.0,0,0,0.0,0,0,0,84,2837,0,0,1,2,1,1,2,0,1,1,36,-1,1,7,phishing
0,80.0,0,0,80.0,0,0,0,1417,7714,148721,0,0,4,-1,1,2,0,1,1,21,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,158,9338,21,0,0,5,1,1,3,0,1,1,238,-1,-1,35,phishing
0,80.0,0,0,66.66666667,0,0,1,0,-1,0,1,0,0,-1,-1,4,0,1,-1,36,-1,-1,8,phishing
0,85.71428571,0,0,0.0,0,0,0,1765,6636,225794,0,0,3,1,1,2,0,1,1,38,-1,-1,6,legitimate
0,100.0,0,0,50.0,0,0,1,0,-1,0,1,1,0,-1,-1,5,0,1,-1,88,-1,-1,16,phishing
0,81.81818182,0,0,0.0,0,0,0,242,7062,1760637,1,1,1,-1,1,2,0,1,-1,29,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,226,-1,0,1,1,0,1,1,2,0,1,-1,27,-1,-1,6,phishing
0,37.5,0,0,0.0,0,0,0,2976,8346,1,0,1,10,-1,1,2,0,1,1,101,-1,-1,11,phishing
0,82.35294118,0,0,66.66666667,0,0,0,1656,-1,4639934,0,0,2,-1,1,2,0,-1,-1,18,-1,-1,5,legitimate
0,0.0,0,0,0.0,0,0,0,299,7006,0,0,0,1,-1,1,2,0,1,-1,27,1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,2973,8349,1,0,1,10,-1,1,2,0,1,1,28,-1,-1,7,legitimate
0,100.0,0,0,100.0,0,0,0,200,2357,0,0,0,2,1,1,1,0,1,-1,36,-1,-1,7,phishing
0,84.61538462,0,0,66.66666667,0,0,0,299,7371,97473,0,0,5,1,1,2,0,1,-1,53,-1,-1,9,legitimate
0,100.0,0,0,66.66666667,0,0,1,2812,5589,0,0,1,3,-1,1,3,1,1,-1,66,-1,-1,12,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,1,35,1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,127,968,957082,0,1,6,-1,1,1,0,1,1,27,-1,-1,5,phishing
0,100.0,0,0,28.57142857,0,0,1,0,-1,0,1,0,0,-1,-1,3,0,1,-1,21,-1,-1,7,phishing
0,88.0,0,1,20.51282051,0,0,0,1099,7380,12752,0,0,6,-1,1,2,0,1,-1,123,-1,-1,22,legitimate
0,0.0,0,0,0.0,0,0,0,582,6723,4971141,0,1,5,-1,1,4,0,-1,-1,47,-1,-1,9,legitimate
0,100.0,0,0,33.33333333,0,0,0,1294,5280,20776,0,0,4,1,1,3,0,1,1,59,-1,-1,11,legitimate
0,0.0,0,0,0.0,0,0,0,0,-1,0,0,1,4,-1,1,1,0,1,-1,15,-1,-1,5,phishing
0,50.0,0,0,25.0,0,0,0,790,8704,2401049,0,0,3,1,1,2,0,1,-1,26,-1,-1,6,legitimate
1,100.0,0,0,100.0,0,0,0,231,5612,0,0,1,5,1,1,5,0,1,1,82,1,1,16,phishing
0,100.0,0,0,17.64705882,0,0,0,358,6216,3181,0,0,5,-1,1,2,0,1,1,77,-1,-1,12,legitimate
0,72.22222222,0,0,8.333333332999999,0,0,0,343,6672,0,0,1,3,-1,1,3,0,1,1,38,-1,-1,9,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,-1,39,1,-1,5,phishing
0,0.0,0,0,55.55555556,0,0,0,404,7266,1103,0,1,7,1,1,2,0,1,1,42,-1,-1,8,legitimate
0,60.86956522,0,0,68.75,0,0,0,309,4805,141041,0,0,3,1,1,2,0,1,1,33,-1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,373,7296,0,0,1,5,1,1,2,0,1,-1,53,1,1,10,phishing
0,83.33333333,0,0,100.0,0,0,0,206,3081,1803451,0,0,2,-1,1,3,0,1,-1,44,-1,-1,9,legitimate
0,50.0,0,0,42.85714286,0,0,0,360,2101,3571542,0,0,3,-1,1,2,0,1,-1,23,-1,-1,6,legitimate
0,93.33333333,0,0,71.42857143,0,0,0,193,903,0,0,0,2,-1,1,1,0,1,-1,17,-1,-1,4,legitimate
0,0.0,0,0,20.0,0,0,0,128,2063,1523869,0,0,1,-1,1,2,0,1,-1,26,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,5,1,-1,-1,129,-1,1,20,phishing
0,100.0,0,0,100.0,0,0,0,287,808,0,0,1,2,1,1,2,0,1,-1,42,-1,1,8,phishing
0,64.70588235,0,0,11.53846154,0,0,0,632,6673,6923,0,1,5,1,1,2,0,1,-1,52,-1,-1,8,legitimate
0,50.0,0,0,0.0,0,0,0,345,1846,1306556,0,0,1,1,1,2,0,1,-1,27,-1,-1,6,legitimate
0,86.66666667,0,0,85.91549296,0,0,0,147,7159,2320,0,0,3,-1,1,3,0,1,-1,43,-1,-1,9,legitimate
1,18.18181818,0,0,21.8487395,0,0,0,372,7297,283040,0,0,5,-1,1,2,0,1,-1,28,1,1,7,legitimate
0,0.0,0,0,0.0,0,0,0,430,7969,90170,0,1,5,1,1,3,0,1,1,97,-1,-1,14,legitimate
0,0.0,0,0,0.0,0,0,0,2479,2634,5403,0,0,2,-1,1,2,0,1,-1,28,-1,-1,6,phishing
1,36.36363636,0,0,23.21428571,0,0,0,210,1617,9329560,0,0,1,1,1,2,0,1,-1,27,-1,-1,6,legitimate
1,66.66666667,0,0,0.0,0,0,0,56,674,0,0,1,0,-1,1,3,0,1,-1,35,-1,-1,7,phishing
0,13.33333333,0,0,55.55555556,0,0,0,82,8683,65933,0,0,5,-1,1,2,0,1,1,62,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,0,15,4003,5816617,0,1,0,1,1,4,1,-1,1,127,-1,1,18,phishing
0,0.0,0,0,0.0,0,0,0,313,7359,1052987,0,1,1,1,1,2,0,1,-1,29,-1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,747,4001,31358,0,1,5,-1,1,2,0,1,-1,33,-1,-1,7,phishing
0,100.0,0,0,73.91304348,0,0,0,231,6344,2659943,0,0,5,1,1,3,0,1,-1,72,-1,-1,14,legitimate
0,77.77777778,0,0,84.61538462,0,0,0,203,4180,1524695,0,0,2,1,1,2,0,1,1,33,-1,-1,5,legitimate
0,90.47619048,0,0,19.35483871,0,0,0,296,9202,684,0,0,6,-1,1,2,0,1,-1,40,-1,-1,7,legitimate
0,0.0,0,0,25.0,0,0,0,227,5616,0,0,1,5,1,1,5,0,1,-1,61,1,1,11,phishing
0,11.11111111,0,0,2.127659574,0,0,0,291,3727,0,0,0,4,1,1,2,0,1,-1,51,-1,-1,8,legitimate
0,25.0,0,0,53.84615385,0,0,0,3297,9486,400,0,0,6,1,1,1,0,1,1,44,-1,-1,8,legitimate
0,50.0,0,0,0.0,0,0,0,146,4967,0,0,1,1,-1,1,2,0,1,-1,259,-1,-1,8,phishing
0,64.70588235,0,0,100.0,0,0,0,916,2736,0,0,1,0,1,1,2,0,1,-1,57,-1,-1,10,phishing
0,82.35294118,0,0,0.0,0,0,0,202,1259,361430,0,0,3,1,1,2,0,1,1,31,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,0,-1,0,0,1,0,-1,1,3,1,-1,-1,47,-1,-1,9,phishing
